h3,hour,dow,impact,tickets
8a618924ec67fff,3,Thursday,4.0,1
8a618924ec67fff,4,Sunday,4.0,1
8a618924ec67fff,4,Tuesday,4.0,1
8a618924ec67fff,5,Monday,2.0,1
8a618924ec67fff,5,Saturday,1.0,1
8a618924ec67fff,6,Friday,8.0,2
8a618924ec67fff,6,Thursday,29.0,8
8a618924ec67fff,6,Tuesday,12.0,3
8a618924ec67fff,6,Wednesday,40.0,10
8a618924ec67fff,8,Saturday,10.4,2
8a618924ec67fff,8,Sunday,5.2,1
8a618924ec67fff,11,Friday,1.3,1
8a618924ec67fff,12,Tuesday,4.0,1
8a618924ec67fff,13,Wednesday,4.0,1
8a618924ec6ffff,6,Friday,4.0,1
8a618924ec6ffff,6,Thursday,4.0,1
8a618924ec77fff,2,Wednesday,2.0,2
8a618924ec77fff,3,Wednesday,4.0,1
8a618924ec77fff,4,Tuesday,3.0,3
8a618924ec77fff,6,Friday,4.0,1
8a618924ec77fff,6,Thursday,7.0,7
8a618924ec77fff,6,Wednesday,12.0,9
8a618924ec77fff,7,Saturday,11.0,11
8a618924ec77fff,7,Thursday,2.0,2
8a618924ec77fff,7,Wednesday,4.0,4
8a618924ec77fff,8,Thursday,2.6,2
8a618924ec77fff,9,Friday,1.3,1
8a618924ec77fff,11,Sunday,1.3,1
8a618924ece7fff,6,Friday,4.0,1
8a618924ece7fff,6,Sunday,4.0,1
8a6189251207fff,3,Sunday,4.0,1
8a6189251207fff,3,Tuesday,4.0,1
8a6189251207fff,4,Sunday,4.0,1
8a618925120ffff,1,Monday,4.0,1
8a618925120ffff,1,Sunday,4.0,1
8a618925120ffff,1,Wednesday,25.0,7
8a618925120ffff,2,Saturday,33.0,9
8a618925120ffff,2,Sunday,9.0,3
8a618925120ffff,2,Tuesday,6.0,3
8a618925120ffff,3,Monday,22.0,7
8a618925120ffff,3,Saturday,26.0,8
8a618925120ffff,3,Sunday,13.0,4
8a618925120ffff,3,Tuesday,8.0,2
8a618925120ffff,3,Wednesday,4.0,1
8a618925120ffff,4,Saturday,2.0,2
8a618925120ffff,4,Thursday,4.0,1
8a618925120ffff,5,Tuesday,13.0,3
8a618925120ffff,7,Saturday,4.0,1
8a618925120ffff,7,Sunday,8.0,2
8a618925120ffff,9,Sunday,5.2,1
8a618925120ffff,9,Wednesday,13.0,4
8a618925120ffff,10,Monday,58.5,12
8a618925120ffff,10,Thursday,5.2,1
8a618925120ffff,10,Tuesday,10.4,2
8a618925120ffff,10,Wednesday,2.6,2
8a618925120ffff,11,Monday,52.0,13
8a618925120ffff,11,Sunday,5.2,1
8a618925120ffff,11,Tuesday,15.600000000000001,3
8a618925121ffff,3,Monday,8.0,2
8a6189251227fff,0,Monday,4.0,1
8a6189251227fff,1,Monday,13.0,4
8a6189251227fff,1,Wednesday,46.0,13
8a6189251227fff,2,Saturday,86.0,32
8a6189251227fff,2,Sunday,10.0,4
8a6189251227fff,2,Thursday,10.0,4
8a6189251227fff,2,Wednesday,16.0,7
8a6189251227fff,3,Monday,12.0,3
8a6189251227fff,3,Saturday,27.0,16
8a6189251227fff,3,Sunday,11.5,4
8a6189251227fff,4,Monday,4.0,4
8a6189251227fff,4,Saturday,7.0,4
8a6189251227fff,4,Sunday,9.0,3
8a6189251227fff,4,Thursday,9.0,3
8a6189251227fff,4,Tuesday,4.0,1
8a6189251227fff,5,Tuesday,26.0,6
8a6189251227fff,7,Monday,3.0,3
8a6189251227fff,7,Sunday,5.0,2
8a6189251227fff,8,Saturday,140.4,14
8a6189251227fff,9,Sunday,10.4,2
8a6189251227fff,9,Wednesday,10.4,2
8a6189251227fff,10,Monday,42.9,23
8a6189251227fff,10,Tuesday,5.2,1
8a6189251227fff,11,Monday,13.0,7
8a6189251227fff,11,Sunday,39.0,15
8a6189251227fff,11,Thursday,5.2,1
8a6189251227fff,11,Tuesday,13.0,4
8a6189251227fff,12,Monday,38.0,11
8a6189251227fff,12,Saturday,2.0,2
8a6189251227fff,12,Sunday,16.0,10
8a618925122ffff,0,Monday,8.0,2
8a618925122ffff,1,Monday,13.0,4
8a618925122ffff,1,Wednesday,31.0,10
8a618925122ffff,2,Saturday,78.0,30
8a618925122ffff,2,Sunday,11.0,8
8a618925122ffff,2,Thursday,10.0,4
8a618925122ffff,2,Tuesday,6.0,6
8a618925122ffff,2,Wednesday,9.0,6
8a618925122ffff,3,Monday,24.0,12
8a618925122ffff,3,Saturday,53.0,38
8a618925122ffff,3,Sunday,19.0,10
8a618925122ffff,3,Tuesday,3.0,3
8a618925122ffff,4,Monday,4.0,4
8a618925122ffff,4,Saturday,6.0,3
8a618925122ffff,4,Thursday,2.0,2
8a618925122ffff,4,Tuesday,8.0,2
8a618925122ffff,5,Saturday,10.0,10
8a618925122ffff,5,Thursday,4.0,4
8a618925122ffff,5,Tuesday,4.0,1
8a618925122ffff,7,Sunday,14.0,8
8a618925122ffff,9,Sunday,15.600000000000001,3
8a618925122ffff,9,Wednesday,7.8,3
8a618925122ffff,10,Monday,65.0,17
8a618925122ffff,10,Saturday,5.2,1
8a618925122ffff,10,Sunday,5.2,1
8a618925122ffff,10,Thursday,23.400000000000002,6
8a618925122ffff,10,Wednesday,10.4,5
8a618925122ffff,11,Monday,37.7,17
8a618925122ffff,11,Thursday,2.6,2
8a618925122ffff,11,Tuesday,10.4,2
8a618925122ffff,11,Wednesday,6.5,2
8a618925122ffff,12,Monday,19.0,7
8a618925122ffff,12,Saturday,5.0,5
8a6189251297fff,3,Saturday,6.0,1
8a6189251297fff,3,Sunday,9.0,1
8a61892512c7fff,6,Tuesday,4.0,1
8a61892512c7fff,12,Sunday,4.0,1
8a61892512cffff,6,Friday,4.0,1
8a61892512cffff,6,Tuesday,4.0,1
8a61892512cffff,8,Tuesday,3.9000000000000004,3
8a61892512cffff,12,Saturday,7.0,3
8a61892512dffff,5,Wednesday,1.0,1
8a61892512e7fff,1,Wednesday,4.0,1
8a61892512e7fff,2,Saturday,14.0,3
8a61892512e7fff,2,Wednesday,6.0,1
8a61892512e7fff,3,Wednesday,5.0,2
8a61892512e7fff,4,Tuesday,8.0,2
8a61892512e7fff,5,Tuesday,8.0,2
8a61892512e7fff,6,Friday,4.0,1
8a61892512e7fff,10,Monday,5.2,1
8a61892512e7fff,10,Thursday,2.6,1
8a61892512e7fff,11,Tuesday,5.2,1
8a61892512e7fff,12,Monday,4.0,1
8a61892512e7fff,12,Saturday,4.0,1
8a61892512e7fff,13,Monday,4.0,1
8a61892512e7fff,14,Monday,4.0,1
8a61892512effff,5,Wednesday,1.0,1
8a61892512effff,7,Saturday,6.0,1
8a61892512effff,10,Friday,13.0,1
8a61892512effff,10,Tuesday,13.0,1
8a61892512effff,12,Sunday,20.0,1
8a6189251307fff,2,Saturday,10.0,1
8a6189251307fff,11,Wednesday,7.800000000000001,1
8a618925130ffff,2,Sunday,4.0,1
8a618925130ffff,2,Thursday,4.0,1
8a618925130ffff,3,Monday,9.0,3
8a618925130ffff,3,Sunday,6.0,3
8a618925130ffff,4,Sunday,15.0,6
8a618925130ffff,4,Tuesday,9.0,3
8a618925130ffff,5,Tuesday,8.0,2
8a618925130ffff,8,Saturday,150.8,15
8a618925130ffff,10,Saturday,2.6,2
8a618925130ffff,10,Thursday,20.8,4
8a618925130ffff,10,Tuesday,5.2,1
8a618925130ffff,11,Sunday,72.8,20
8a618925130ffff,11,Thursday,5.2,1
8a618925130ffff,12,Monday,12.0,3
8a618925130ffff,12,Sunday,15.0,6
8a618925130ffff,13,Wednesday,4.0,1
8a6189251317fff,8,Thursday,5.2,1
8a618925132ffff,1,Saturday,4.0,1
8a618925132ffff,3,Friday,6.0,1
8a618925132ffff,3,Sunday,5.0,2
8a618925132ffff,3,Tuesday,1.0,1
8a618925132ffff,4,Sunday,1.0,1
8a618925132ffff,8,Saturday,20.8,2
8a618925132ffff,10,Friday,5.2,1
8a618925132ffff,10,Saturday,22.1,7
8a618925132ffff,10,Thursday,5.2,1
8a618925132ffff,11,Saturday,18.200000000000003,3
8a618925132ffff,11,Sunday,11.7,3
8a618925132ffff,11,Thursday,6.5,2
8a618925132ffff,11,Wednesday,8.45,2
8a618925132ffff,12,Sunday,3.0,3
8a618925132ffff,13,Thursday,14.5,3
8a618925134ffff,3,Saturday,2.0,1
8a618925134ffff,5,Tuesday,16.0,4
8a6189251357fff,5,Tuesday,4.0,1
8a6189251357fff,11,Sunday,1.3,1
8a6189251367fff,4,Thursday,37.0,10
8a6189251367fff,4,Tuesday,4.0,1
8a6189251367fff,11,Friday,5.2,1
8a618925164ffff,2,Saturday,4.0,1
8a618925164ffff,2,Wednesday,13.0,3
8a618925164ffff,4,Monday,8.0,2
8a618925164ffff,5,Thursday,8.0,2
8a618925166ffff,2,Saturday,12.0,3
8a618925166ffff,2,Tuesday,5.0,1
8a618925166ffff,3,Wednesday,4.0,1
8a618925166ffff,5,Friday,1.0,1
8a618925166ffff,9,Thursday,1.3,1
8a618925166ffff,9,Tuesday,2.6,1
8a618925166ffff,12,Friday,10.0,2
8a618925166ffff,12,Thursday,6.0,1
8a61892516b7fff,4,Friday,5.0,1
8a6189251a27fff,2,Saturday,8.0,1
8a6189251a2ffff,2,Friday,17.0,4
8a6189251a2ffff,3,Wednesday,20.0,5
8a6189251a2ffff,4,Thursday,8.0,2
8a6189251a2ffff,5,Saturday,8.0,2
8a6189251a2ffff,9,Sunday,5.2,1
8a6189251a2ffff,11,Saturday,7.800000000000001,2
8a6189251a37fff,4,Sunday,9.0,2
8a6189251a47fff,1,Wednesday,5.0,1
8a6189251a47fff,2,Friday,5.0,1
8a6189251a47fff,3,Tuesday,4.0,1
8a6189251a47fff,6,Friday,4.0,1
8a6189251a47fff,6,Sunday,2.0,1
8a6189251a47fff,6,Thursday,1.0,1
8a6189251a47fff,9,Thursday,14.3,3
8a6189251a47fff,10,Sunday,20.8,4
8a6189251a47fff,11,Saturday,13.0,1
8a6189251a47fff,13,Monday,1.0,1
8a6189251a4ffff,11,Saturday,33.8,4
8a6189251a57fff,4,Saturday,5.0,1
8a6189251a57fff,6,Saturday,8.0,4
8a6189251a57fff,6,Tuesday,21.0,6
8a6189251a57fff,7,Tuesday,9.0,3
8a6189251a57fff,8,Friday,19.5,4
8a6189251a57fff,8,Saturday,20.8,2
8a6189251a57fff,8,Thursday,10.4,2
8a6189251a57fff,8,Wednesday,6.5,1
8a6189251a57fff,9,Monday,5.2,1
8a6189251a57fff,10,Thursday,5.2,1
8a6189251a57fff,10,Wednesday,15.6,4
8a6189251a57fff,11,Friday,7.8,2
8a6189251a57fff,11,Monday,6.5,2
8a6189251a57fff,11,Saturday,23.4,5
8a6189251a57fff,11,Thursday,5.2,1
8a6189251a57fff,12,Saturday,5.0,2
8a6189251a57fff,12,Sunday,9.0,2
8a6189251a57fff,14,Friday,6.0,2
8a6189251a77fff,1,Wednesday,5.0,1
8a6189251a77fff,2,Friday,11.6,3
8a6189251a77fff,2,Saturday,13.0,3
8a6189251a77fff,2,Sunday,12.0,3
8a6189251a77fff,2,Tuesday,5.0,1
8a6189251a77fff,3,Saturday,8.0,2
8a6189251a77fff,3,Thursday,5.0,2
8a6189251a77fff,4,Saturday,10.0,2
8a6189251a77fff,4,Sunday,4.0,1
8a6189251a77fff,4,Thursday,15.0,3
8a6189251a77fff,4,Tuesday,4.0,1
8a6189251a77fff,4,Wednesday,7.0,2
8a6189251a77fff,5,Monday,4.0,1
8a6189251a77fff,5,Saturday,16.0,3
8a6189251a77fff,5,Tuesday,14.0,2
8a6189251a77fff,5,Wednesday,4.0,1
8a6189251a77fff,6,Monday,4.0,1
8a6189251a77fff,7,Tuesday,18.0,6
8a6189251a77fff,8,Friday,10.4,2
8a6189251a77fff,8,Monday,5.2,1
8a6189251a77fff,8,Wednesday,5.2,1
8a6189251a77fff,9,Sunday,10.4,1
8a6189251a77fff,9,Wednesday,5.2,1
8a6189251a77fff,10,Saturday,6.5,1
8a6189251a77fff,10,Sunday,5.2,1
8a6189251a77fff,10,Thursday,5.2,1
8a6189251a77fff,10,Tuesday,2.6,1
8a6189251a77fff,10,Wednesday,1.3,1
8a6189251a77fff,11,Friday,19.759999999999998,2
8a6189251a77fff,11,Monday,5.2,1
8a6189251a77fff,11,Saturday,59.800000000000004,12
8a6189251a77fff,13,Sunday,6.0,2
8a6189251a77fff,13,Wednesday,1.0,1
8a6189251ac7fff,5,Friday,8.0,2
8a6189251ac7fff,6,Tuesday,1.0,1
8a6189251ac7fff,7,Saturday,78.0,9
8a6189251ac7fff,8,Saturday,1.3,1
8a6189251ac7fff,9,Thursday,2.6,2
8a6189251ac7fff,9,Wednesday,1.3,1
8a6189251ac7fff,10,Saturday,5.2,1
8a6189251ac7fff,11,Saturday,2.6,2
8a6189251ac7fff,12,Tuesday,4.0,1
8a6189251ad7fff,4,Wednesday,1.0,1
8a6189251ad7fff,5,Tuesday,1.0,1
8a6189251ad7fff,5,Wednesday,1.0,1
8a6189251ad7fff,6,Saturday,2.0,2
8a6189251ad7fff,6,Thursday,1.0,1
8a6189251ad7fff,9,Saturday,1.3,1
8a6189251ad7fff,9,Wednesday,1.3,1
8a6189251ad7fff,10,Sunday,1.3,1
8a6189251ad7fff,10,Wednesday,2.6,2
8a6189251adffff,4,Tuesday,25.0,6
8a6189251adffff,5,Tuesday,6.0,2
8a6189251adffff,6,Wednesday,4.0,1
8a6189251adffff,8,Sunday,5.2,1
8a6189251adffff,9,Thursday,5.2,1
8a6189251adffff,10,Friday,5.2,1
8a6189251adffff,10,Tuesday,5.2,1
8a6189251adffff,11,Friday,5.2,1
8a6189251adffff,11,Wednesday,9.36,1
8a6189251adffff,12,Tuesday,4.0,1
8a6189251aeffff,1,Sunday,2.0,1
8a6189251aeffff,2,Thursday,2.0,1
8a6189251aeffff,4,Tuesday,6.0,2
8a6189251aeffff,6,Saturday,7.0,3
8a6189251aeffff,7,Tuesday,4.0,1
8a6189251aeffff,8,Friday,1.3,1
8a6189251aeffff,8,Sunday,2.6,1
8a6189251aeffff,8,Thursday,7.800000000000001,2
8a6189251aeffff,9,Wednesday,5.2,1
8a6189251aeffff,10,Saturday,2.6,1
8a6189251aeffff,10,Wednesday,3.9000000000000004,3
8a6189251b17fff,2,Tuesday,4.0,1
8a6189251b17fff,14,Sunday,10.0,1
8a6189251b27fff,7,Friday,8.0,2
8a6189251b27fff,7,Thursday,4.0,1
8a6189251b37fff,2,Tuesday,1.0,1
8a6189251b37fff,3,Tuesday,5.0,1
8a6189251b37fff,5,Sunday,1.0,1
8a6189251b37fff,7,Sunday,1.0,1
8a6189251b37fff,7,Thursday,1.0,1
8a6189251b37fff,9,Thursday,1.3,1
8a6189251b37fff,11,Saturday,1.3,1
8a618925212ffff,5,Monday,12.0,3
8a6189252147fff,5,Monday,4.0,1
8a6189252157fff,4,Monday,13.0,4
8a6189252157fff,5,Monday,12.0,3
8a618925215ffff,5,Monday,4.0,1
8a6189252167fff,2,Wednesday,2.0,2
8a6189252167fff,5,Monday,4.0,1
8a618925216ffff,2,Wednesday,2.0,2
8a618925216ffff,4,Thursday,4.0,1
8a6189252177fff,4,Monday,28.0,7
8a6189252177fff,6,Saturday,3.0,3
8a6189252287fff,4,Saturday,8.0,2
8a6189252287fff,5,Tuesday,65.0,15
8a6189252287fff,6,Tuesday,13.0,3
8a6189252287fff,8,Friday,16.9,3
8a6189252287fff,8,Thursday,65.0,19
8a6189252287fff,9,Tuesday,135.20000000000002,28
8a6189252287fff,10,Tuesday,19.5,3
8a6189252287fff,11,Monday,5.2,1
8a6189252287fff,12,Thursday,6.0,1
8a6189252287fff,13,Saturday,12.0,1
8a6189252287fff,23,Tuesday,6.0,1
8a618925228ffff,0,Friday,12.0,1
8a618925229ffff,1,Saturday,4.0,1
8a618925229ffff,23,Monday,6.0,1
8a61892522b7fff,4,Thursday,10.0,2
8a61892522b7fff,13,Monday,28.0,6
8a61892522d7fff,14,Sunday,4.0,1
8a6189252347fff,2,Monday,5.0,1
8a6189252347fff,5,Friday,1.0,1
8a6189252347fff,6,Monday,1.0,1
8a618925234ffff,3,Tuesday,12.0,2
8a618925234ffff,5,Thursday,2.0,1
8a618925234ffff,8,Monday,13.0,3
8a618925234ffff,8,Sunday,2.6,1
8a618925234ffff,9,Monday,1.3,1
8a618925234ffff,10,Monday,1.3,1
8a618925234ffff,11,Monday,5.2,1
8a618925234ffff,12,Monday,4.0,1
8a618925234ffff,12,Tuesday,1.0,1
8a6189252367fff,2,Tuesday,5.0,1
8a6189252367fff,4,Tuesday,6.0,2
8a6189252367fff,5,Friday,4.0,4
8a6189252367fff,5,Monday,1.0,1
8a6189252367fff,5,Sunday,5.0,1
8a6189252367fff,6,Monday,5.0,2
8a6189252367fff,7,Friday,1.0,1
8a6189252367fff,9,Friday,10.4,2
8a6189252367fff,11,Friday,5.2,1
8a6189252367fff,11,Sunday,7.800000000000001,2
8a6189252367fff,12,Friday,4.0,2
8a6189252367fff,12,Monday,1.0,1
8a6189252367fff,12,Thursday,1.0,1
8a6189252367fff,12,Tuesday,4.0,1
8a6189252367fff,15,Saturday,1.0,1
8a618925236ffff,1,Monday,12.0,2
8a618925236ffff,3,Monday,38.0,4
8a618925236ffff,3,Tuesday,2.0,1
8a618925236ffff,4,Friday,4.0,1
8a618925236ffff,4,Monday,18.0,4
8a618925236ffff,4,Sunday,7.0,2
8a618925236ffff,4,Tuesday,6.0,1
8a618925236ffff,5,Friday,4.0,1
8a618925236ffff,5,Thursday,5.0,1
8a618925236ffff,7,Monday,12.0,2
8a618925236ffff,7,Tuesday,10.0,1
8a618925236ffff,8,Friday,1.3,1
8a618925236ffff,8,Monday,2.6,1
8a618925236ffff,8,Sunday,3.9000000000000004,2
8a618925236ffff,9,Monday,33.800000000000004,8
8a618925236ffff,11,Friday,2.6,1
8a618925236ffff,11,Monday,9.1,3
8a618925236ffff,11,Thursday,7.800000000000001,1
8a618925236ffff,11,Wednesday,5.2,1
8a618925236ffff,12,Monday,8.0,2
8a618925236ffff,12,Thursday,1.0,1
8a618925236ffff,16,Monday,6.0,2
8a618925236ffff,19,Monday,13.0,1
8a6189252377fff,11,Sunday,1.3,1
8a61892524b7fff,5,Thursday,1.0,1
8a618925265ffff,4,Sunday,2.0,2
8a618925265ffff,4,Tuesday,4.0,1
8a618925265ffff,5,Monday,3.0,3
8a618925265ffff,5,Saturday,6.0,3
8a618925265ffff,6,Friday,8.0,2
8a618925265ffff,7,Monday,2.0,1
8a618925265ffff,7,Saturday,4.0,4
8a618925265ffff,9,Thursday,1.3,1
8a61892526cffff,4,Sunday,1.0,1
8a61892526cffff,10,Saturday,7.800000000000001,2
8a61892526effff,1,Thursday,12.0,2
8a61892526effff,2,Monday,4.0,1
8a61892526effff,2,Sunday,4.0,1
8a61892526effff,2,Wednesday,2.0,2
8a61892526effff,3,Friday,4.0,1
8a61892526effff,3,Tuesday,5.0,2
8a61892526effff,4,Thursday,3.0,3
8a61892526effff,5,Wednesday,4.0,1
8a61892526effff,6,Friday,14.0,4
8a61892526effff,6,Thursday,11.0,4
8a61892526effff,7,Friday,4.0,2
8a61892526effff,7,Saturday,4.0,1
8a61892526effff,7,Sunday,6.0,3
8a61892526effff,7,Thursday,4.0,2
8a61892526effff,7,Wednesday,8.0,2
8a61892526effff,8,Friday,10.4,2
8a61892526effff,8,Thursday,20.8,2
8a61892526effff,9,Friday,13.0,3
8a61892526effff,9,Saturday,10.4,2
8a61892526effff,9,Sunday,10.4,1
8a61892526effff,9,Thursday,5.2,1
8a61892526effff,9,Wednesday,5.2,1
8a61892526effff,10,Friday,5.2,1
8a61892526effff,10,Saturday,5.2,1
8a61892526effff,10,Thursday,36.4,13
8a61892526effff,11,Tuesday,11.700000000000001,2
8a61892526effff,11,Wednesday,1.3,1
8a61892526effff,12,Friday,1.0,1
8a61892526effff,12,Tuesday,1.0,1
8a61892526effff,13,Tuesday,8.0,1
8a61892528affff,2,Monday,4.0,1
8a61892528affff,3,Monday,4.0,1
8a61892528c7fff,2,Monday,52.0,13
8a61892528c7fff,2,Saturday,2.0,2
8a61892528c7fff,6,Monday,17.0,5
8a61892528d7fff,1,Wednesday,8.0,2
8a61892528d7fff,2,Monday,73.0,24
8a61892528d7fff,3,Monday,85.0,36
8a61892528d7fff,3,Sunday,31.0,22
8a61892528d7fff,4,Monday,15.0,15
8a61892528d7fff,4,Sunday,9.0,9
8a61892528d7fff,5,Monday,56.0,29
8a61892528d7fff,6,Monday,6.0,3
8a61892528d7fff,11,Monday,31.200000000000003,6
8a61892528dffff,1,Wednesday,4.0,1
8a61892528dffff,9,Monday,44.2,9
8a61892528f7fff,1,Thursday,16.0,7
8a61892528f7fff,1,Wednesday,4.0,1
8a61892528f7fff,2,Monday,60.0,24
8a61892528f7fff,2,Sunday,9.0,9
8a61892528f7fff,3,Monday,36.0,23
8a61892528f7fff,3,Sunday,13.0,10
8a61892528f7fff,4,Monday,2.0,2
8a61892528f7fff,4,Sunday,11.0,11
8a61892528f7fff,5,Tuesday,1.0,1
8a61892528f7fff,6,Monday,5.0,2
8a61892528f7fff,7,Monday,1.0,1
8a61892528f7fff,7,Sunday,1.0,1
8a61892528f7fff,10,Monday,1.3,1
8a61892528f7fff,10,Sunday,1.3,1
8a61892528f7fff,12,Monday,13.0,7
8a61892528f7fff,12,Saturday,2.0,1
8a61892528f7fff,16,Sunday,8.0,5
8a61892528f7fff,17,Sunday,14.3,11
8a6189252a87fff,4,Monday,4.0,1
8a6189252a87fff,7,Friday,7.0,3
8a6189252a8ffff,1,Tuesday,6.0,1
8a6189252a8ffff,2,Friday,12.0,1
8a6189252a8ffff,2,Thursday,10.0,1
8a6189252a8ffff,3,Saturday,12.0,1
8a6189252a8ffff,4,Saturday,8.0,1
8a6189252a8ffff,9,Saturday,5.2,1
8a6189252a8ffff,9,Sunday,1.3,1
8a6189252a8ffff,11,Sunday,2.6,1
8a6189252ab7fff,3,Tuesday,1.0,1
8a6189252ab7fff,3,Wednesday,2.0,1
8a6189252ab7fff,5,Thursday,2.0,1
8a6189252ab7fff,7,Friday,1.0,1
8a6189252ab7fff,17,Sunday,1.3,1
8a6189252ad7fff,4,Thursday,2.0,1
8a6189252ad7fff,4,Tuesday,6.0,6
8a6189252ad7fff,4,Wednesday,8.0,1
8a6189252ad7fff,5,Monday,5.0,1
8a6189252ad7fff,6,Friday,4.0,2
8a6189252ad7fff,6,Saturday,4.0,1
8a6189252ad7fff,7,Friday,20.0,7
8a6189252ad7fff,7,Tuesday,4.0,1
8a6189252ad7fff,8,Saturday,2.6,1
8a6189252ad7fff,12,Saturday,4.0,2
8a6189252ad7fff,14,Sunday,18.0,6
8a6189252adffff,5,Monday,5.0,1
8a6189252bb7fff,17,Sunday,1.3,1
8a6189252c37fff,0,Tuesday,4.0,1
8a6189252c37fff,2,Monday,1.0,1
8a6189252c37fff,12,Wednesday,4.0,1
8a6189252c37fff,14,Monday,4.0,1
8a618925301ffff,7,Thursday,4.0,1
8a618925301ffff,7,Wednesday,2.0,1
8a618925301ffff,8,Saturday,6.5,1
8a6189253047fff,2,Tuesday,2.0,1
8a6189253047fff,3,Friday,2.0,1
8a6189253047fff,3,Saturday,2.0,1
8a6189253047fff,3,Wednesday,5.0,1
8a6189253047fff,4,Thursday,2.0,1
8a6189253047fff,4,Wednesday,6.0,1
8a6189253047fff,5,Thursday,2.0,1
8a6189253047fff,5,Tuesday,7.0,2
8a6189253047fff,8,Tuesday,7.800000000000001,1
8a618925304ffff,7,Friday,1.0,1
8a618925304ffff,7,Wednesday,1.0,1
8a618925305ffff,3,Friday,10.0,1
8a618925305ffff,3,Saturday,2.0,2
8a618925305ffff,3,Thursday,5.0,1
8a618925305ffff,4,Friday,5.0,1
8a618925305ffff,5,Tuesday,7.0,2
8a618925305ffff,8,Monday,5.2,1
8a618925305ffff,8,Tuesday,5.2,1
8a618925305ffff,8,Wednesday,6.5,1
8a618925305ffff,9,Tuesday,1.3,1
8a618925306ffff,3,Saturday,8.0,2
8a618925306ffff,3,Tuesday,1.0,1
8a618925306ffff,4,Friday,4.0,1
8a618925306ffff,5,Tuesday,5.0,1
8a618925306ffff,5,Wednesday,2.0,2
8a618925306ffff,8,Saturday,5.2,1
8a618925306ffff,8,Thursday,5.2,1
8a618925306ffff,8,Wednesday,6.5,1
8a618925306ffff,11,Thursday,5.2,1
8a6189253087fff,2,Friday,12.0,4
8a6189253087fff,2,Saturday,15.0,3
8a6189253087fff,2,Thursday,52.0,12
8a6189253087fff,2,Wednesday,17.0,4
8a6189253087fff,3,Friday,35.0,7
8a6189253087fff,3,Saturday,50.0,13
8a6189253087fff,3,Sunday,19.0,5
8a6189253087fff,3,Thursday,36.0,8
8a6189253087fff,3,Tuesday,72.0,18
8a6189253087fff,3,Wednesday,75.0,19
8a6189253087fff,4,Friday,88.0,26
8a6189253087fff,4,Saturday,23.0,6
8a6189253087fff,4,Sunday,24.0,5
8a6189253087fff,4,Thursday,38.0,9
8a6189253087fff,4,Tuesday,27.0,7
8a6189253087fff,5,Friday,59.0,13
8a6189253087fff,5,Saturday,45.0,10
8a6189253087fff,5,Sunday,52.0,11
8a6189253087fff,5,Thursday,5.0,1
8a6189253087fff,5,Tuesday,37.0,10
8a6189253087fff,5,Wednesday,29.0,7
8a6189253087fff,6,Friday,100.0,26
8a6189253087fff,6,Saturday,58.0,15
8a6189253087fff,6,Sunday,25.0,7
8a6189253087fff,6,Tuesday,10.0,2
8a6189253087fff,7,Friday,4.0,1
8a6189253087fff,7,Monday,9.0,2
8a6189253087fff,7,Saturday,5.0,1
8a6189253087fff,7,Sunday,11.0,3
8a6189253087fff,7,Thursday,38.0,8
8a6189253087fff,7,Tuesday,20.0,4
8a6189253087fff,8,Saturday,48.1,8
8a6189253087fff,8,Sunday,9.1,2
8a6189253087fff,8,Thursday,36.4,7
8a6189253087fff,8,Tuesday,18.200000000000003,5
8a6189253087fff,9,Sunday,24.7,6
8a6189253087fff,9,Tuesday,5.2,1
8a6189253087fff,11,Tuesday,2.6,1
8a6189253087fff,12,Friday,28.0,4
8a6189253087fff,12,Saturday,25.0,5
8a6189253097fff,1,Saturday,2.0,1
8a6189253097fff,2,Friday,9.0,3
8a6189253097fff,2,Thursday,7.0,2
8a6189253097fff,2,Tuesday,2.0,1
8a6189253097fff,3,Saturday,19.0,5
8a6189253097fff,3,Thursday,26.0,6
8a6189253097fff,3,Tuesday,31.0,8
8a6189253097fff,3,Wednesday,41.0,9
8a6189253097fff,4,Friday,9.0,3
8a6189253097fff,4,Saturday,17.0,4
8a6189253097fff,4,Sunday,10.0,2
8a6189253097fff,4,Thursday,9.0,3
8a6189253097fff,4,Wednesday,18.0,3
8a6189253097fff,5,Friday,20.0,4
8a6189253097fff,5,Saturday,19.0,4
8a6189253097fff,5,Sunday,6.0,2
8a6189253097fff,5,Wednesday,2.0,1
8a6189253097fff,6,Friday,32.0,7
8a6189253097fff,6,Sunday,5.0,1
8a6189253097fff,6,Tuesday,10.0,2
8a6189253097fff,6,Wednesday,4.0,1
8a6189253097fff,7,Saturday,3.0,2
8a6189253097fff,7,Thursday,4.0,2
8a6189253097fff,7,Tuesday,9.0,3
8a6189253097fff,8,Friday,19.5,2
8a6189253097fff,8,Saturday,13.0,2
8a6189253097fff,8,Sunday,2.6,1
8a6189253097fff,8,Thursday,41.6,8
8a6189253097fff,8,Tuesday,5.2,1
8a6189253097fff,9,Friday,2.6,1
8a6189253097fff,9,Tuesday,7.800000000000001,2
8a6189253097fff,10,Saturday,10.4,2
8a6189253097fff,10,Wednesday,2.6,1
8a6189253097fff,11,Saturday,7.800000000000001,1
8a6189253097fff,11,Tuesday,5.2,1
8a6189253097fff,12,Friday,2.0,1
8a6189253097fff,12,Tuesday,6.0,1
